id,subject_id,course_number,title,credits,credit_range,description,writing_intensive,repeat_status,restrictions
3246c581-433d-416b-a77f-a203e2d53276,INTR,300,Visual Culture: Interiors,3.0,,"Visual Culture: Interiors addresses the interior environment by studying the role history, economics, culture, materials and technological developments, impact decisions made by designers on interior spaces. While comparing historical context with specific knowledge, this course will enable the student to be a more articulate designer by a comprehensive examination of the interiors.",True,Not repeatable for credit,Cannot enroll if classification is Freshman
4469f506-3426-476a-8736-4eff27add6f4,INTR,305,Visual Culture: Furniture,3.0,,"An overview of furniture in relationship to interiors, and its influences reaching from the roots of antiquity to the impact of technology in today's products. It is the study of artifacts from various time periods and cultures in relation to social and political developments, life and work styles, visual arts, and economic influences.",True,Not repeatable for credit,
a2d602b1-ac3b-48cd-a561-f7f67794f2ed,INTR,310,"Sustainability: History, Theory and Critic",3.0,,"Course examines the meaning and implications of sustainable design to develop an informed interpretation and working assessment of this movement. Concepts and methodologies are explored through assigned readings, class discussion, feild trips and team research.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
155c9d04-ee66-47b2-b824-3e090ba853d8,INTR,322,Interior Studio I,4.0,,Foundation spatial course: Involves conscious recognition of the manipulation of space or spaces within a given volume and with a small-scale environmental orientation. Includes professionally juried presentations.,False,Not repeatable for credit,
b99cf8e6-a953-4e8e-b0b6-88412a0b935a,INTR,323,Interior Studio II,4.0,,Primary spatial course. Involves conscious recognition of the manipulation of space or spaces within a given volume and small-scale environmental orientation. Includes professionally juried presentations.,False,Not repeatable for credit,
31eefce5-11a1-4ca2-9f02-96cbd3660928,INTR,331,Residential Design Studio,4.0,,"Provides experience with extensive real space. Emphasizes recognizing its aesthetic quality and maximizing its potential to meet the requirements of the inhabitants, by stylistic quality and elaboration in the selection and application of furniture finishes and accessories. Includes professionally juried presentations.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
6178139b-b0a8-4420-8b61-81c393a14801,INTR,340,Community Studio,4.0,,"Covers research, diagramming, site considerations, and program requirements for a specific user group; designing for complex spatial requirements with integration of interior components and furniture. Includes professionally juried presentations.",False,Not repeatable for credit,
d11aabd5-136f-44d4-b011-1e8e3677310c,INTR,341,Visualization V: Methods,3.0,,An advanced course in visualization for Interior Design. Hybrid representation strategies and specialized topics in digital and hand rendering will be covered.,False,Not repeatable for credit,
acc2e541-2449-4ff7-91d1-72e6bb1e834a,INTR,342,Hospitality Design Studio,4.0,,"This course covers the design of commercial hospitality interiors. The studio project addresses program research and diagramming, site specificity, and designing for complex requirements with an awareness of vertical circulation, light, view, and enclosure. This course requires students to develop the ceiling plane and to create a visual identity for the design of restaurant interiors. This studio includes professionally juried presentations.",False,Not repeatable for credit,
4c539ec3-9fb0-403d-b565-876bf0a433c1,INTR,350,Interior Detailing,3.0,,Covers basic considerations of interior construction and detailing and their application.,False,Not repeatable for credit,
2ecef438-e926-4a41-9e77-6e1c3558be88,INTR,351,Interior Lighting,3.0,,"This course analyzes human needs and the perceptual responses of both general and special populations. It introduces the lighting design theory and principles and explores methods of creating mood and atmosphere with light. It develops vocabulary, documentation methods and understanding of energy conservation, lighting standards, and safety.",False,Not repeatable for credit,
4fe7ecb9-ea61-4743-a14d-682ec2f37f05,INTR,410,Collaborative Research in Sustainability,3.0,,"This cumulative course is the advanced students' opportunity to participate in a collaborative, interdisciplinary team in which the students will be applying sustainable technical and conceptual education in the context of 3rd party competitions, internally defined design challenges or applied research.",False,Not repeatable for credit,Cannot enroll if classification is Freshman or Sophomore
4eb4b5a6-cf13-421e-b0bf-2f84af967bb1,INTR,430,Commercial Design Studio,4.0,,"Covers design of institutional-commercial interiors, including space planning, selection of materials and furnishings toward a synthesized environment, and development of specifications. Includes professionally juried presentations.",False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
16e274db-39fb-40cc-b77d-c6c519229fe0,INTR,440,Health & Wellness ID Studio,4.0,,"This studio addresses program and design requirements for a specific demographic community. It will prepare students to tackle the complex design problems that face the growing healthcare industry. The course focuses on an interdisciplinary approach to complex problems in the interior environment for the practice areas of health, healing, and well-being. Precedent studies, programming briefs, literature reviews, and collaborative teamwork are used to create evidence-based design solutions that incorporate creativity, human factors data, user-centered design approach, life-safety codes, and building codes. This studio includes professionally juried presentations.",False,Not repeatable for credit,
ddf53321-b4fc-467a-9932-b9a3f6957f96,INTR,441,Furniture Design,4.0,,"Covers design of environmental elements, simultaneous concerns with craftsmanship and the application of materials to ideas, and development of prototypes. A lab fee is required for this course.",False,Can be repeated 2 times for 13 credits,Can enroll if classification is Junior or Senior.
d470d36c-74f7-49b8-a9c8-2b7b4890c38c,INTR,445,Contract Documentation for Interior Design,3.0,,Provides an understanding of the basic procedures and techniques for the development of construction drawings and furniture documentation. Requires students to use case studies to produce a set of drawings representative of current interior design industry standards.,False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
b03bb32d-be4a-4123-b14f-2373830385e1,INTR,450,Professional Practice,3.0,,"Surveys contemporary business methods, practices, and procedures in the operation of a design firm, including legal and ethical implications. Examines these practices through case studies and lectures by design professionals.",True,Not repeatable for credit,Can enroll if classification is Junior or Senior.
e5b49aee-095a-41a3-ab73-0fe95ce60a5f,INTR,451,Interior Systems,3.0,,"Introduces building systems, mechanical, electrical, ceiling and furniture systems, and their effect on the interior environment. Includes visual aids and guest speakers.",False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
