"id","prereq"
"31250","RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B and NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 646  Minimum Grade: B and NURS 642  Minimum Grade: B and NURS 643  Minimum Grade: B and NURS 649  Minimum Grade: B and NURS 664  Minimum Grade: B"
"31018","NURS 662  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B and NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 664  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 641  Minimum Grade: B and NURS 660  Minimum Grade: B and NURS 661  Minimum Grade: B"
"31105","NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B"
"31106","NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B"
"31109","NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B"
"31110","NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B"
"32444","PBHL 511  Minimum Grade: B and EPI 570  Minimum Grade: B and HMP 505  Minimum Grade: B and IPS 511  Minimum Grade: B and NURS 532  Minimum Grade: B"
"34342","NURS 673  Minimum Grade: B"
"32453","RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B and NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 664  Minimum Grade: B and NURS 680  Minimum Grade: B and NURS 682  Minimum Grade: B and NURS 690  Minimum Grade: B and NURS 691  Minimum Grade: B and NURS 692  Minimum Grade: B"
"34930","NHP 827  Minimum Grade: CR"
"35001","NHP 827  Minimum Grade: CR"
"35096","NHP 828  Minimum Grade: CR"
"30033","NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101)"
"30034","NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101)"
"30035","NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101)"
"31098","NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101)"
"30730","NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101)"
"30731","NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101)"
"32513","NFS 200  Minimum Grade: C or NFS 101  Minimum Grade: C or NFS 230  Minimum Grade: C"
"34194","NFS 543  Minimum Grade: C"
"34266","NFS 543  Minimum Grade: C"
"31005","NFS 530  Minimum Grade: C and NFS 531  Minimum Grade: C and NFS 525  Minimum Grade: C and NFS 526  Minimum Grade: C"
"32516","NFS 530  Minimum Grade: C and NFS 531  Minimum Grade: C and NFS 525  Minimum Grade: C and NFS 526  Minimum Grade: C"
"32514","NFS 530  Minimum Grade: C and NFS 531  Minimum Grade: C and NFS 525  Minimum Grade: C and NFS 526  Minimum Grade: C"
"32515","NFS 530  Minimum Grade: C and NFS 531  Minimum Grade: C and NFS 525  Minimum Grade: C and NFS 526  Minimum Grade: C"
"34269","NFS 530  Minimum Grade: B and NFS 531  Minimum Grade: B"
"34197","NFS 601  Minimum Grade: B"
"34722","NFS 601  Minimum Grade: B"
"30597","PA 551  Minimum Grade: B"
"30599","PA 556  Minimum Grade: B"
"34793","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34798","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34797","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34800","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34799","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34796","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34801","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34795","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34802","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34803","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34804","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34805","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34806","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34807","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34808","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34809","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34811","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34812","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34813","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34814","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34815","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34816","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34817","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"34818","PA 562  Minimum Grade: B and PA 563  Minimum Grade: B"
"30632","PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B"
"31370","PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B"
"30633","PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B"
"31371","PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B"
"30634","PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B"
"31372","PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B"
"30635","PA 550  Minimum Grade: B and (PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B )"
"31373","PA 550  Minimum Grade: B and (PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B )"
"30636","PA 550  Minimum Grade: B and (PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B )"
"31374","PA 550  Minimum Grade: B and (PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B )"
"30637","PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B"
"31375","PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B and PA 546  Minimum Grade: B"
"34789","PA 545  Minimum Grade: B and PA 546  Minimum Grade: B and PA 547  Minimum Grade: B and PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 554  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B"
"34791","PA 545  Minimum Grade: B and PA 546  Minimum Grade: B and PA 547  Minimum Grade: B and PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 554  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B"
"34792","PA 545  Minimum Grade: B and PA 546  Minimum Grade: B and PA 547  Minimum Grade: B and PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 554  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B"
"34794","PA 545  Minimum Grade: B and PA 546  Minimum Grade: B and PA 547  Minimum Grade: B and PA 550  Minimum Grade: B and PA 553  Minimum Grade: B and PA 554  Minimum Grade: B and PA 558  Minimum Grade: B and PA 561  Minimum Grade: B"
"30908","RSCH 503  Minimum Grade: B"
"30909","RSCH 503  Minimum Grade: B"
"30910","RSCH 503  Minimum Grade: B"
"33033","RSCH 721  Minimum Grade: B"
"33034","RSCH 720  Minimum Grade: B"
"33558","CATX 715  Minimum Grade: B or NURS 863  Minimum Grade: B"
"34698","(ENGL 103  Minimum Grade: D or ENGL 113  Minimum Grade: D ) or ENGL 105  Minimum Grade: A"
"32360","BMES 201  Minimum Grade: D"
"30229","(MATH 201  Minimum Grade: D or MATH 261  Minimum Grade: D or ENGR 231  Minimum Grade: D or CAEE 231  Minimum Grade: D or ECE 231  Minimum Grade: D ) and BMES 345  Minimum Grade: D  (BMES 345  may be taken concurrently with BMES 301)"
"30915","(MATH 201  Minimum Grade: D or MATH 261  Minimum Grade: D or ENGR 231  Minimum Grade: D or CAEE 231  Minimum Grade: D or ECE 231  Minimum Grade: D ) and BMES 345  Minimum Grade: D  (BMES 345  may be taken concurrently with BMES 301)"
"33924","BIO 201  Minimum Grade: D and ECE 201  Minimum Grade: D"
"33926","BIO 201  Minimum Grade: D and ECE 201  Minimum Grade: D"
"32163","BMES 310  Minimum Grade: D"
"31778","MEM 202  Minimum Grade: D and BIO 201  Minimum Grade: D  (BIO 201  may be taken concurrently with BMES 345) and (ENGR 220  Minimum Grade: D or MATE 220  Minimum Grade: D )"
"32750","BIO 122  Minimum Grade: D and BMES 202  Minimum Grade: D and (MATH 210  Minimum Grade: D or ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or CAEE 232  Minimum Grade: D or ECE 232  Minimum Grade: D )"
"32751","BIO 122  Minimum Grade: D and BMES 202  Minimum Grade: D and (MATH 210  Minimum Grade: D or ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or CAEE 232  Minimum Grade: D or ECE 232  Minimum Grade: D )"
"31779","BIO 122  Minimum Grade: D and BMES 202  Minimum Grade: D and (MATH 210  Minimum Grade: D or ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or CAEE 232  Minimum Grade: D or ECE 232  Minimum Grade: D )"
"33291","BMES 341  Minimum Grade: D"
"33292","BMES 341  Minimum Grade: D"
"31780","MATH 210  Minimum Grade: D or ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or CAEE 232  Minimum Grade: D or ECE 232  Minimum Grade: D"
"34285","BMES 480  Minimum Grade: D"
"32738","BMES 375  Minimum Grade: D and BIO 218  Minimum Grade: D"
"33928","BMES 412  Minimum Grade: D or BMES 430  Minimum Grade: D or BMES 432  Minimum Grade: D or BMES 418  Minimum Grade: D"
"33931","BMES 412  Minimum Grade: D or BMES 430  Minimum Grade: D or BMES 432  Minimum Grade: D or BMES 418  Minimum Grade: D"
"32677","BMES 382  Minimum Grade: D"
"30192","BMES 506  Minimum Grade: C"
"32164","BMES 510  Minimum Grade: C"
"34772","BMES 510  Minimum Grade: C"
"32484","BMES 528  Minimum Grade: B-"
"31321","BMES 546  Minimum Grade: B or BMES 550  Minimum Grade: B"
"32732","BMES 546  Minimum Grade: B or BMES 550  Minimum Grade: B"
"32336","BMES 546  Minimum Grade: B or BMES 550  Minimum Grade: B"
"32733","BMES 546  Minimum Grade: B or BMES 550  Minimum Grade: B"
"32071","EDEX 630  Minimum Grade: B or ABA 630  Minimum Grade: B"
"32072","EDEX 630  Minimum Grade: B or ABA 630  Minimum Grade: B"
"32073","EDEX 630  Minimum Grade: B or ABA 630  Minimum Grade: B"
"32465","ABA 631  Minimum Grade: B"
"34682","EDU 780  Minimum Grade: B or EDEX 631  Minimum Grade: B"
"34683","EDU 781  Minimum Grade: B"
"32479","EDEX 368  Minimum Grade: B"
"31880","EDLS 550  Minimum Grade: B"
"31113","EDLS 623  Minimum Grade: B and EDLS 625  Minimum Grade: B"
"31587","EDUC 521  Minimum Grade: C"
"32941","EDSP 600  Minimum Grade: CR"
"33659","EDSP 600  Minimum Grade: CR and EDSP 601  Minimum Grade: CR"
"31878","EDEX 142  Minimum Grade: B"
"33653","EDEX 142  Minimum Grade: B and EDEX 344  Minimum Grade: B"
"31064","EDEX 142  Minimum Grade: B and EDEX 344  Minimum Grade: B"
"32481","EDEX 142  Minimum Grade: B and EDEX 344  Minimum Grade: B"
"32216","EDEX 142  Minimum Grade: B and EDEX 344  Minimum Grade: B"
"31065","EDEX 542  Minimum Grade: C"
"33654","EDEX 542  Minimum Grade: C and EDEX 544  Minimum Grade: C"
"31409","EDEX 542  Minimum Grade: C and EDEX 544  Minimum Grade: C"
"30653","EDEX 551  Minimum Grade: B or EDEX 630  Minimum Grade: B or ABA 630  Minimum Grade: B"
"32218","EDEX 542  Minimum Grade: B and EDEX 544  Minimum Grade: B"
"32217","EDEX 542  Minimum Grade: B and EDEX 544  Minimum Grade: B"
"33954","SCL 696  Minimum Grade: C"
"30842","EDUC 236  Minimum Grade: D"
"33951","EDUC 836  Minimum Grade: B  (EDUC 836  may be taken concurrently with EDUC 837)"
"34471","LAW 230  Minimum Grade: D"
